ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,useItemConferBullets,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,enableSparringGrounds,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,enableVisualCodex,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,carrySpEffectId,emptySpEffectId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,pad1_old,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,bagcraftMaxNum,bagcraftCategory,itemGetTutorialFlagId,characterInitId,itemConferBulletId,itemConferBulletId_1,sparringGroundsEventFlagId,level2RefId,level2RefId_1,level3RefId,level3RefId_1,level2_itemConferBulletId,level2_itemConferBulletId_1,level3_itemConferBulletId,level3_itemConferBulletId_1,bagcraftCategoryXp,fh_unknown_09c,fh_unknown_10,
930,[Common] Stimulating Boluses,1,0,[0|0|0],3055,12,0,0,100,0,-1,1040,-1,-1,0,0,0,46,0,-1,-1,-1,2,0,50,0,2,0,-1,0,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301037,-1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,20,1,0,0,0,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-1,-1,-1,0,708440,-1,708445,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
940,[Common] Preserving Boluses,1,0,[0|0|0],3070,13,0,0,200,0,-1,1010,-1,-1,0,0,0,47,0,-1,-1,-1,2,0,50,0,2,0,-1,0,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301035,-1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,20,1,0,0,0,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-1,-1,-1,0,708470,-1,708475,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
950,[Common] Rejuvenating Boluses,1,0,[0|0|0],3090,15,0,0,200,0,-1,1060,-1,-1,0,0,0,950,0,-1,-1,-1,2,0,50,0,2,0,-1,0,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301041,-1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,20,1,0,0,0,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-1,-1,-1,0,708480,-1,708485,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
960,[Common] Clarifying Boluses,1,0,[0|0|0],3065,12,0,0,200,0,-1,1050,-1,-1,0,0,0,49,0,-1,-1,-1,2,0,50,0,2,0,-1,0,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301043,-1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,20,1,0,0,0,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-1,-1,-1,0,708460,-1,708465,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
1000,[Empty] Flask of Crimson Tears,1,0,[0|0|0],-1,1,0,0,-1,0,1001,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1001,[Filled] Flask of Crimson Tears,1,0,[0|0|0],501000,1,0,0,-1,0,1000,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1002,[Empty] Flask of Crimson Tears +1,1,0,[0|0|0],-1,1,0,0,-1,0,1003,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1003,[Filled] Flask of Crimson Tears +1,1,0,[0|0|0],501001,1,0,0,-1,0,1002,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1004,[Empty] Flask of Crimson Tears +2,1,0,[0|0|0],-1,1,0,0,-1,0,1005,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1005,[Filled] Flask of Crimson Tears +2,1,0,[0|0|0],501002,1,0,0,-1,0,1004,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1006,[Empty] Flask of Crimson Tears +3,1,0,[0|0|0],-1,1,0,0,-1,0,1007,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1007,[Filled] Flask of Crimson Tears +3,1,0,[0|0|0],501003,1,0,0,-1,0,1006,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1008,[Empty] Flask of Crimson Tears +4,1,0,[0|0|0],-1,1,0,0,-1,0,1009,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1009,[Filled] Flask of Crimson Tears +4,1,0,[0|0|0],501004,1,0,0,-1,0,1008,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1010,[Empty] Flask of Crimson Tears +5,1,0,[0|0|0],-1,1,0,0,-1,0,1011,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1011,[Filled] Flask of Crimson Tears +5,1,0,[0|0|0],501005,1,0,0,-1,0,1010,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1012,[Empty] Flask of Crimson Tears +6,1,0,[0|0|0],-1,1,0,0,-1,0,1013,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1013,[Filled] Flask of Crimson Tears +6,1,0,[0|0|0],501006,1,0,0,-1,0,1012,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1014,[Empty] Flask of Crimson Tears +7,1,0,[0|0|0],-1,1,0,0,-1,0,1015,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1015,[Filled] Flask of Crimson Tears +7,1,0,[0|0|0],501007,1,0,0,-1,0,1014,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1016,[Empty] Flask of Crimson Tears +8,1,0,[0|0|0],-1,1,0,0,-1,0,1017,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1017,[Filled] Flask of Crimson Tears +8,1,0,[0|0|0],501008,1,0,0,-1,0,1016,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1018,[Empty] Flask of Crimson Tears +9,1,0,[0|0|0],-1,1,0,0,-1,0,1019,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1019,[Filled] Flask of Crimson Tears +9,1,0,[0|0|0],501009,1,0,0,-1,0,1018,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1020,[Empty] Flask of Crimson Tears +10,1,0,[0|0|0],-1,1,0,0,-1,0,1021,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1021,[Filled] Flask of Crimson Tears +10,1,0,[0|0|0],501010,1,0,0,-1,0,1020,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1022,[Empty] Flask of Crimson Tears +11,1,0,[0|0|0],-1,1,0,0,-1,0,1023,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1023,[Filled] Flask of Crimson Tears +11,1,0,[0|0|0],501011,1,0,0,-1,0,1022,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1024,[Empty] Flask of Crimson Tears +12,1,0,[0|0|0],-1,1,0,0,-1,0,1025,0,-1,-1,0,0,0,15,0,-1,-1,-1,1,0,50,0,0,0,-1,254,0,0,0,[0|0],1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,301001,-1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1025,[Filled] Flask of Crimson Tears +12,1,0,[0|0|0],501012,1,0,0,-1,0,1024,0,-1,-1,0,0,0,16,0,-1,-1,-1,20,0,50,0,2,0,-1,10,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,301000,-1,301002,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,[0|0|0|0]
1100,[Uncommon] Pickled Turtle Neck,1,0,[0|0|0],3953,65,0,0,200,0,-1,1290,-1,-1,0,0,0,50,0,-1,-1,-1,2,0,50,0,2,0,1,26,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,301200,301201,-1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,20,1,0,0,1,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,-1,900503020,-1,0,708390,-1,708391,-1,900503021,-1,900503022,-1,20,0,[0|0|0|0]
1190,[Common] Silver-Pickled Fowl Foot,1,0,[0|0|0],3970,65,0,0,100,0,-1,1110,-1,-1,0,0,0,60,0,-1,-1,-1,2,0,50,0,2,0,1,26,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,301250,301251,-1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,20,1,0,0,0,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,-1,900503030,-1,0,708400,-1,708401,-1,900503031,-1,900503032,-1,20,0,[0|0|0|0]
1200,[Common] Gold-Pickled Fowl Foot,1,0,[0|0|0],3971,65,0,0,200,0,-1,1120,-1,-1,0,0,0,62,0,-1,-1,-1,2,0,50,0,2,0,1,26,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,301260,301261,-1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,20,1,0,0,0,0,609,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,-1,900503040,-1,0,708410,-1,708411,-1,900503041,-1,900503042,-1,20,0,[0|0|0|0]
1210,[Uncommon] Exalted Flesh,1,0,[0|0|0],3950,65,0,0,200,0,-1,1300,-1,-1,0,0,0,63,0,-1,-1,-1,2,0,50,0,2,0,1,26,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,301270,301271,-1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,20,1,0,0,1,0,609,30000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,-1,900503010,-1,0,708420,-1,708421,-1,900503011,-1,900503012,-1,20,0,[0|0|0|0]
1290,[Uncommon] Starlight Shards,1,0,[0|0|0],501290,65,0,0,50,0,-1,50,-1,-1,0,0,0,3282,0,-1,-1,-1,2,0,50,0,2,0,-1,65,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,302220,302221,-1,1,0,1,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,10,1,0,0,1,0,609,30000000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-1,-1,-1,0,708500,-1,708501,-1,-1,-1,-1,-1,20,0,[0|0|0|0]
1400,[Common] Fire Grease,1,0,[0|0|0],3160,23,0,0,100,0,-1,6000,-1,-1,0,0,0,64,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3162,-1,-1,-1,-1,-1,303000,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708520,708521,708525,708526,-1,-1,-1,-1,20,0,[0|0|0|0]
1410,[Common] Lightning Grease,1,0,[0|0|0],3165,24,0,0,100,0,-1,6020,-1,-1,0,0,0,65,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3167,-1,-1,-1,-1,-1,303010,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708530,708531,708535,708536,-1,-1,-1,-1,20,0,[0|0|0|0]
1420,[Common] Magic Grease,1,0,[0|0|0],3170,26,0,0,100,0,-1,6010,-1,-1,0,0,0,66,0,-1,-1,-1,2,0,50,0,2,0,-1,16,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3172,-1,-1,-1,-1,-1,303070,-1,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,70,1,0,0,0,0,609,30010000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,-1,-1,-1,0,708540,708541,708545,708546,-1,-1,-1,-1,20,0,[0|0|0|0]
