ID,Name,unk_00,unk_01a,unk_01b,unk_02,unk_03,unk_04a,unk_04b,unk_04c,unk_04d,unk_05a,unk_05b,unk_05c,unk_05d,unk_06a,unk_06b,unk_06c,unk_06d,unk_07,unk_08,
244380003,,3,0,255,604438,12,60,0,30,0,255,255,255,255,255,255,255,255,-1,-1
244380004,,4,0,255,604438,12,50,0,40,0,70,0,255,255,255,255,255,255,-1,-1
244380005,,5,0,255,604438,12,40,0,50,0,80,0,255,255,255,255,255,255,-1,-1
244380101,,1,0,255,604438,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244380102,,2,0,255,604438,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244380103,,3,0,255,604438,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244380104,,4,0,255,604438,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244380105,,5,0,255,604438,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244390001,,1,0,255,604439,12,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
244390002,,2,0,255,604439,12,20,0,255,255,255,255,255,255,255,255,255,255,-1,-1
244390003,,3,0,255,604439,12,30,0,255,255,255,255,255,255,255,255,255,255,-1,-1
244390004,,4,0,255,604439,12,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
244390005,,5,0,255,604439,12,20,0,255,255,255,255,255,255,255,255,255,255,-1,-1
244390101,,1,0,255,604439,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244390102,,2,0,255,604439,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244390103,,3,0,255,604439,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244390104,,4,0,255,604439,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244390105,,5,0,255,604439,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344360001,,1,0,255,604436,13,10,0,40,0,255,255,255,255,255,255,255,255,-1,-1
344360002,,2,0,255,604436,13,20,0,30,0,255,255,255,255,255,255,255,255,-1,-1
344360003,,3,0,255,604436,13,30,0,20,0,255,255,255,255,255,255,255,255,-1,-1
344360004,,4,0,255,604436,13,40,0,10,0,255,255,255,255,255,255,255,255,-1,-1
344360005,,5,0,255,604436,13,10,0,40,0,255,255,255,255,255,255,255,255,-1,-1
344360101,,1,0,255,604436,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344360102,,2,0,255,604436,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344360103,,3,0,255,604436,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344360104,,4,0,255,604436,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344360105,,5,0,255,604436,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344370001,,1,0,255,604437,13,10,0,50,0,255,255,255,255,255,255,255,255,-1,-1
344370002,,2,0,255,604437,13,20,0,40,0,255,255,255,255,255,255,255,255,-1,-1
344370003,,3,0,255,604437,13,30,0,20,0,255,255,255,255,255,255,255,255,-1,-1
344370004,,4,0,255,604437,13,40,0,30,0,255,255,255,255,255,255,255,255,-1,-1
344370005,,5,0,255,604437,13,50,0,10,0,255,255,255,255,255,255,255,255,-1,-1
344370101,,1,0,255,604437,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344370102,,2,0,255,604437,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344370103,,3,0,255,604437,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344370104,,4,0,255,604437,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
344370105,,5,0,255,604437,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345360001,,1,0,255,604536,13,10,0,170,0,255,255,255,255,255,255,255,255,-1,-1
345360002,,2,0,255,604536,13,110,0,150,0,255,255,255,255,255,255,255,255,-1,-1
345360003,,3,0,255,604536,13,10,0,150,0,255,255,255,255,255,255,255,255,-1,-1
345360004,,4,0,255,604536,13,110,0,170,0,255,255,255,255,255,255,255,255,-1,-1
345360005,,5,0,255,604536,13,10,0,170,0,255,255,255,255,255,255,255,255,-1,-1
345360101,,1,0,255,604536,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345360102,,2,0,255,604536,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345360103,,3,0,255,604536,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345360104,,4,0,255,604536,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345360105,,5,0,255,604536,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345370001,,1,0,255,604537,13,10,0,50,0,255,255,255,255,255,255,255,255,-1,-1
345370002,,2,0,255,604537,13,20,0,40,0,255,255,255,255,255,255,255,255,-1,-1
345370003,,3,0,255,604537,13,30,0,20,0,255,255,255,255,255,255,255,255,-1,-1
345370004,,4,0,255,604537,13,40,0,30,0,255,255,255,255,255,255,255,255,-1,-1
345370005,,5,0,255,604537,13,50,0,10,0,255,255,255,255,255,255,255,255,-1,-1
345370101,,1,0,255,604537,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345370102,,2,0,255,604537,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345370103,,3,0,255,604537,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345370104,,4,0,255,604537,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
345370105,,5,0,255,604537,13,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542360001,,1,0,255,604236,15,10,0,60,0,30,0,255,255,255,255,255,255,-1,-1
542360002,,2,0,255,604236,15,20,0,70,0,40,0,255,255,255,255,255,255,-1,-1
542360003,,3,0,255,604236,15,30,0,80,0,50,0,255,255,255,255,255,255,-1,-1
542360004,,4,0,255,604236,15,40,0,10,0,60,0,255,255,255,255,255,255,-1,-1
542360005,,5,0,255,604236,15,50,0,20,0,70,0,255,255,255,255,255,255,-1,-1
542360101,,1,0,255,604236,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542360102,,2,0,255,604236,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542360103,,3,0,255,604236,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542360104,,4,0,255,604236,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542360105,,5,0,255,604236,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542370001,,1,0,255,604237,15,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
542370002,,2,0,255,604237,15,20,0,30,0,255,255,255,255,255,255,255,255,-1,-1
542370003,,3,0,255,604237,15,30,0,255,255,255,255,255,255,255,255,255,255,-1,-1
542370004,,4,0,255,604237,15,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
542370005,,5,0,255,604237,15,20,0,255,255,255,255,255,255,255,255,255,255,-1,-1
542370101,,1,0,255,604237,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542370102,,2,0,255,604237,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542370103,,3,0,255,604237,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542370104,,4,0,255,604237,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
542370105,,5,0,255,604237,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543360001,,1,0,255,604336,15,30,0,255,255,255,255,255,255,255,255,255,255,-1,-1
543360002,,2,0,255,604336,15,20,0,255,255,255,255,255,255,255,255,255,255,-1,-1
543360003,,3,0,255,604336,15,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
543360004,,4,0,255,604336,15,30,0,10,0,255,255,255,255,255,255,255,255,-1,-1
543360005,,5,0,255,604336,15,20,0,255,255,255,255,255,255,255,255,255,255,-1,-1
543360101,,1,0,255,604336,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543360102,,2,0,255,604336,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543360103,,3,0,255,604336,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543360104,,4,0,255,604336,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543360105,,5,0,255,604336,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543370001,,1,0,255,604337,15,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
543370002,,2,0,255,604337,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543370003,,3,0,255,604337,15,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
543370004,,4,0,255,604337,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543370005,,5,0,255,604337,15,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
543370101,,1,0,255,604337,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543370102,,2,0,255,604337,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543370103,,3,0,255,604337,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543370104,,4,0,255,604337,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
543370105,,5,0,255,604337,15,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
