ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,weight,unknown_1,sellValue,sortId,iconId,unknown_2,accessoryGroup,unknown_3,rarity,sortGroupId,unknown_4,unknown_5a,unknown_5b,isDrop,unknown_5d,unknown_5e,unknown_5f,unknown_5g,enableVisualCodex,unknown_6,spEffectId_1,spEffectId_2,spEffectId_3,endPadding,
9502,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9502,0,1,10,-1,1,0,1,0,0,0,0,0,0,-1,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9510,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9510,0,1,10,-1,1,0,1,0,0,0,0,0,0,8000000,8020000,8100000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9511,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9511,0,1,10,-1,1,0,1,0,0,0,0,0,0,8100000,8200000,8370000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9512,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9512,0,1,10,-1,1,0,1,0,0,0,0,0,0,8410100,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9520,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9520,0,1,10,-1,1,0,1,0,0,0,0,0,0,8000000,8020000,8100000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9521,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9521,0,1,10,-1,1,0,1,0,0,0,0,0,0,8100000,8200000,8370000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9522,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9522,0,1,10,-1,1,0,1,0,0,0,0,0,0,8410100,8000001,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9600,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9600,0,1,10,-1,1,0,1,0,0,0,0,0,0,8000000,8020000,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9601,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9601,0,1,10,-1,1,0,1,0,0,0,0,0,0,-1,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9602,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9602,0,1,10,-1,1,0,1,0,0,0,0,0,0,-1,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9610,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9610,0,1,10,-1,1,0,1,0,0,0,0,0,0,8000000,8020000,8100000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9611,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9611,0,1,10,-1,1,0,1,0,0,0,0,0,0,8100000,8200000,8370000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9612,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9612,0,1,10,-1,1,0,1,0,0,0,0,0,0,8410100,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9620,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9620,0,1,10,-1,1,0,1,0,0,0,0,0,0,8000000,8020000,8100000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9621,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9621,0,1,10,-1,1,0,1,0,0,0,0,0,0,8100000,8200000,8370000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9622,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9622,0,1,10,-1,1,0,1,0,0,0,0,0,0,8410100,8000001,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9700,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9700,0,1,10,-1,1,0,1,0,0,0,0,0,0,8000000,8020000,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9701,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9701,0,1,10,-1,1,0,1,0,0,0,0,0,0,-1,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9702,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9702,0,1,10,-1,1,0,1,0,0,0,0,0,0,-1,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9710,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9710,0,1,10,-1,1,0,1,0,0,0,0,0,0,8000000,8020000,8100000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9711,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9711,0,1,10,-1,1,0,1,0,0,0,0,0,0,8100000,8200000,8370000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9712,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9712,0,1,10,-1,1,0,1,0,0,0,0,0,0,8410100,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9720,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9720,0,1,10,-1,1,0,1,0,0,0,0,0,0,8000000,8020000,8100000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9721,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9721,0,1,10,-1,1,0,1,0,0,0,0,0,0,8100000,8200000,8370000,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
9722,,1,0,[0|0|0],0.3,0,100,400000,18000,-1,9722,0,1,10,-1,1,0,1,0,0,0,0,0,0,8410100,8000001,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
999999999,,1,0,[0|0|0],0.8,0,100,9999999,18880,-1,6100,0,0,255,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
