ID,Name,unknown_1,sortGroupId,artsSpeedType,unknown_3a,isRefRightArts,isGrayOutLeftHand,isGrayOutRightHand,isGrayOutBothHand,enableSparringGrounds,swordArtsType,sortId,textId,useMagicPoint_L1,useMagicPoint_L2,useMagicPoint_R1,useMagicPoint_R2,isStartSkill_Duchess,isStartSkill_Wylder,isStartSkill_Executor,isStartSkill_Guardian,isStartSkill_Raider,isStartSkill_Revenant,isStartSkill_Ironeye,isStartSkill_Recluse,defaultWepAttr,iconId,aiUsageId,usabilityTextId,atkParamId,sparringGroundsWeaponId,sparringGroundsEventFlagId,unknown_4a,unknown_4b,unknown_4c,isStartSkill_Scholar,unknown_4e,unknown_4f,unknown_4g,isStartSkill_Undertaker,endPadding,
1003,[Specific] Oracular Bubble,1,200,2,0,1,1,0,0,1,203,20480,1003,-1,6,-1,6,0,0,0,0,0,0,0,0,0,8503,10000000,63099,301110900,11100000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1004,[Specific] Bubble Shower,1,200,2,0,1,1,0,0,1,204,20550,1004,-1,16,-1,-1,0,0,0,0,0,0,0,0,0,8504,11000000,63099,301216900,12160000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1005,[Specific] Great Oracular Bubble,1,200,2,0,1,1,0,0,1,205,20610,1005,-1,16,-1,-1,0,0,0,0,0,0,0,0,0,8505,10000000,63099,302306900,23030000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1006,[Specific] Sea of Magma,1,200,2,0,1,1,0,0,1,206,20770,1006,-1,5,-1,5,0,0,0,0,0,0,0,0,0,8506,12000000,63099,302003900,20030000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1007,[Specific] Viper Bite,1,200,2,0,0,0,0,0,1,207,20850,1007,-1,8,-1,-1,0,0,0,0,0,0,0,0,0,8507,11000000,63099,303020900,30200000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1008,[Specific] Moonlight Greatsword,1,200,2,0,1,1,0,0,1,208,20200,1008,-1,32,-1,-1,0,0,0,0,0,0,0,0,0,8508,30010000,63099,-1,3090000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1009,[Specific] Siluria's Woe,1,200,2,0,1,1,0,0,1,209,20690,1009,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8509,12002000,63099,301702900,17020000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1010,[Specific] Rallying Standard,1,200,2,0,1,1,0,0,1,210,20740,1010,-1,30,-1,-1,0,0,0,0,0,0,0,0,0,8510,30000000,63099,-1,18040000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1011,[Specific] Bear Witness!,1,200,2,0,0,0,0,0,1,211,20810,1011,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,8511,11000000,63099,302106900,21060000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1012,[Specific] Eochaid's Dancing Blade (Marais Executioner's Sword),1,200,1,0,1,1,0,0,1,212,20170,1012,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,8512,12002000,63099,300307000,3150000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1013,[Specific] Soul Stifler,1,200,2,0,1,1,0,0,1,213,20460,1013,-1,12,-1,-1,0,0,0,0,0,0,0,0,0,8513,50000000,63099,-1,15110000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1014,[Specific] Taker's Flames,1,200,2,0,1,1,0,0,1,214,20180,1014,-1,30,-1,-1,0,0,0,0,0,0,0,0,0,8514,11000000,63099,300314900,3140000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1015,[Specific] Shriek of Milos,1,200,2,0,1,1,0,0,1,215,20120,1015,-1,30,-1,-1,0,0,0,0,0,0,0,0,0,8515,30010000,63099,-1,3160000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1016,[Specific] Reduvia Blood Blade,1,200,2,0,1,1,0,0,1,216,20020,1016,-1,6,-1,6,0,0,0,0,0,0,0,0,0,8516,11001200,63099,300104900,1040000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1017,[Specific] Glintstone Dart,1,200,2,0,1,1,0,0,1,217,20010,1017,-1,10,-1,4,0,0,0,0,0,0,0,0,0,8517,11001100,63099,300107900,1070000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1018,[Specific] Flowing Form (Nox Flowing Sword),1,200,2,0,1,1,0,0,1,218,20310,1018,-1,9,-1,-1,0,0,0,0,0,0,0,0,0,8518,11000000,63099,300702900,2080000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1019,[Specific] Night-and-Flame Stance,1,200,2,0,1,1,0,0,1,219,20100,1019,-1,0,26,32,0,0,0,0,0,0,0,0,0,8519,11004000,63099,300214900,2140000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1020,[Specific] Wave of Gold,1,200,2,0,1,1,0,0,1,220,20210,1020,-1,42,-1,-1,0,0,0,0,0,0,0,0,0,8520,11000000,63099,300310900,3100000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1021,[Specific] Ruinous Ghostflame,1,200,2,0,1,1,0,0,1,221,20160,1021,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,8521,30010000,63099,303401400,3130000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1022,[Specific] Establish Order,1,200,2,0,1,1,0,0,1,222,20190,1022,-1,20,-1,20,0,0,0,0,0,0,0,0,0,8522,12001001,63099,300317900,3170000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1023,[Specific] Mists of Slumber,1,200,2,0,1,1,0,0,1,223,20070,1023,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,8523,11000000,63099,300208910,2190000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1024,[Specific] Spearcall Ritual,1,200,2,0,1,1,0,0,1,224,20660,1024,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,8524,10000000,63099,1612000,16120000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1025,[Specific] Wolf's Assault,1,200,2,0,1,1,0,0,1,225,20220,1025,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,8525,11000000,63099,300406905,4060000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1026,[Specific] Thundercloud Form,1,200,2,0,1,1,0,0,1,226,20290,1026,-1,28,-1,-1,0,0,0,0,0,0,0,0,0,8526,11000000,63099,303401200,6040000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1027,[Specific] Cursed-Blood Slice,1,200,1,0,1,1,0,0,1,227,20380,1027,-1,20,-1,20,0,0,0,0,0,0,0,0,0,8527,11001000,63099,300810905,8100000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1028,[Specific] Waterfowl Dance,1,200,2,0,1,1,0,0,1,228,20420,1028,-1,12,-1,9,0,0,0,0,0,0,0,0,0,8528,11001200,63099,300900200,9020000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1029,[Specific] Gold Breaker,1,200,2,0,1,1,0,0,1,229,20520,1029,-1,26,-1,-1,0,0,0,0,0,0,0,0,0,8529,11000000,63099,301115901,11150000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1030,[Specific] I Command Thee- Kneel!,1,200,2,0,1,1,0,0,1,230,20470,1030,-1,15,-1,15,0,0,0,0,0,0,0,0,0,8530,12001202,63099,301504900,15040000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1031,[Specific] Regal Roar,1,200,2,0,1,1,0,0,1,231,20640,1031,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8531,11000000,63099,302305905,23050000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1032,[Specific] Starcaller Cry,1,200,2,0,1,1,0,0,1,232,20260,1032,-1,20,-1,20,0,0,0,0,0,0,0,0,0,8532,11001003,63099,300405900,4050000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1033,[Specific] Wave of Destruction,1,200,2,0,1,1,0,0,1,233,20250,1033,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8533,11000000,63099,303400600,4080000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1034,[Specific] Bloodboon Ritual,1,200,2,0,1,1,0,0,1,234,20710,1034,-1,20,-1,20,0,0,0,0,0,0,0,0,0,8534,11001201,63099,301711900,17010000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1035,[Specific] Flowing Form (Nox Flowing Hammer),1,200,2,0,1,1,0,0,1,235,20490,1035,-1,16,-1,-1,0,0,0,0,0,0,0,0,0,8535,11000000,63099,301112900,11120000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1036,[Specific] Blade of Death,1,200,2,0,1,1,0,0,1,236,20040,1036,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8536,11000000,63099,300101900,1010000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1037,[Specific] Blade of Gold,1,200,2,0,1,1,0,0,1,237,20030,1037,-1,17,-1,-1,0,0,0,0,0,0,0,0,0,8537,11000000,63099,300116900,1160000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1038,[Specific] Destined Death,1,200,2,0,1,1,0,0,1,238,20270,1038,-1,40,-1,-1,0,0,0,0,0,0,0,0,0,8538,12000000,63099,300408900,4020000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1039,[Specific] Spinning Wheel,1,200,2,0,1,1,0,0,1,239,20620,1039,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,8539,11004005,63099,302309900,23100000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1040,[Specific] Alabaster Lords' Pull,1,200,2,0,1,1,0,0,1,240,20140,1040,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,8540,11000000,63099,303400700,3070000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1041,[Specific] Onyx Lords' Repulsion,1,200,2,0,1,1,0,0,1,241,20350,1041,-1,27,-1,-1,0,0,0,0,0,0,0,0,0,8541,11000000,63099,303400800,8010000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1042,[Specific] Oath of Vengeance,1,200,2,0,1,1,0,0,1,242,20240,1042,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,8542,50000000,63099,-1,4100000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1043,[Specific] Ice Lightning Sword,1,200,2,0,1,1,0,0,1,243,20410,1043,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8543,12000000,63099,300900100,9070000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1044,[Specific] Regal Beastclaw,1,200,2,0,1,1,0,0,1,244,20570,1044,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,8544,11000000,63099,303400400,12150000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1045,[Specific] Flame Dance,1,200,2,0,1,1,0,0,1,245,20780,1045,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8545,11000000,63099,302006900,20060000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1046,[Specific] Claw Flick,1,200,2,0,1,1,0,0,1,246,20500,1046,-1,14,-1,-1,0,0,0,0,0,0,0,0,0,8546,12000000,63099,301113901,11130000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1047,[Specific] Nebula (Bastard's Stars),1,200,2,0,1,1,0,0,1,247,20540,1047,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8547,11000000,63099,303400900,13030000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1048,[Specific] Ghostflame Ignition,1,200,2,0,1,1,0,0,1,248,20150,1048,-1,15,10,10,0,0,0,0,0,0,0,0,0,8548,12001103,63099,303401300,3200000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1049,[Specific] Ancient Lightning Spear,1,200,2,0,1,1,0,0,1,249,20670,1049,-1,24,-1,-1,0,0,0,0,0,0,0,0,0,8549,10000000,63099,303400000,16090000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1050,[Specific] Frenzyflame Thrust,1,200,2,0,1,1,0,0,1,250,20700,1050,-1,14,-1,-1,0,0,0,0,0,0,0,0,0,8550,11000000,63099,301705900,17050000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1051,[Specific] Miquella's Ring of Light,1,200,2,0,1,1,0,0,1,251,20750,1051,-1,11,-1,11,0,0,0,0,0,0,0,0,0,8551,11001201,63099,301604902,19020000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1052,[Specific] Golden Tempering,1,200,2,0,1,1,0,0,1,252,20050,1052,-1,24,-1,-1,0,0,0,0,0,0,0,0,0,8552,30010000,63099,-1,2060000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1053,[Specific] Last Rites,1,200,2,0,1,1,0,0,1,253,20060,1053,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8553,30010000,63099,-1,2070000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1054,[Specific] Unblockable Blade (Coded Sword),1,200,2,0,1,1,0,0,1,254,20090,1054,-1,18,-1,-1,0,0,0,0,0,0,0,0,0,8554,11000000,63099,303400200,2110000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1055,[Specific] Eochaid's Dancing Blade (Regalia of Eochaid),1,200,1,0,1,1,0,0,0,212,20080,1055,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,8555,12002000,63099,300208920,2220000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1056,[Specific] Magic Dagger,1,200,2,0,1,1,0,0,1,256,20000,1056,-1,7,-1,-1,0,0,0,0,0,0,0,0,0,8589,12000000,63099,-1,1750000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1165,[Specific] Loretta's Slash (Loretta's War Sickle),1,200,2,0,1,1,0,0,1,165,20730,118,-1,14,-1,-1,0,0,0,0,0,0,0,0,0,8556,11000000,63099,301810905,18100000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1166,[Specific] Spinning Slash (Dragon Halberd),1,200,2,0,1,1,0,0,1,166,20720,103,-1,17,-1,11,0,0,0,0,0,0,0,0,0,8557,12001003,63099,300000240,18140000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1167,[Specific] Corpse Wax Cutter,1,200,2,0,1,1,0,0,1,167,20110,1167,-1,16,-1,-1,0,0,0,0,0,0,0,0,0,8558,11000000,63099,303401700,3210000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1168,[Specific] Zamor Ice Storm,1,200,2,0,1,1,0,0,1,168,20360,1168,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,8559,12000000,63099,303401600,8050000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1169,[Specific] Radahn's Rain,1,200,2,0,1,1,0,0,1,169,20820,1169,-1,0,32,-1,0,0,0,0,0,0,0,0,0,8560,10004100,63099,5101303,42000000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1170,[Specific] The Queen's Black Flame,1,200,2,0,1,1,0,0,1,170,20230,1170,-1,15,-1,15,0,0,0,0,0,0,0,0,0,8561,12001000,63099,300800300,4070000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1171,[Specific] Dynast's Finesse,1,200,2,0,1,1,0,0,1,171,20280,1171,-1,5,-1,7,0,0,0,0,0,0,0,0,0,8562,12001602,63099,-1,6000000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1172,[Specific] Magma Shower,1,200,2,0,1,1,0,0,1,172,20300,1172,-1,12,-1,12,0,0,0,0,0,0,0,0,0,8563,12001003,63099,303400500,7050000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1173,[Specific] Nebula (Wing of Astel),1,200,2,0,1,1,0,0,1,173,20320,1173,-1,20,-1,-1,0,0,0,0,0,0,0,0,0,8564,11000000,63099,300707900,7070000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1174,[Specific] Death Flare,1,200,2,0,1,1,0,0,1,174,20330,1174,-1,16,-1,16,0,0,0,0,0,0,0,0,0,8565,30010000,63099,300710900,7100000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1175,[Specific] Bloodhound's Finesse,1,200,2,0,1,1,0,0,1,175,20340,1175,-1,8,-1,12,0,0,0,0,0,0,0,0,0,8566,12001602,63099,300804900,8030000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1176,[Specific] Magma Guillotine,1,200,2,0,1,1,0,0,1,176,20370,1176,-1,20,-1,10,0,0,0,0,0,0,0,0,0,8567,11000000,63099,300729000,8040000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1177,[Specific] Corpse Piler,1,200,2,0,1,1,0,0,1,177,20400,1177,-1,17,-1,9,0,0,0,0,0,0,0,0,0,8568,11001202,63099,303400300,9040000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1178,[Specific] Transient Moonlight,1,200,2,0,1,1,0,0,1,178,20390,1178,-1,0,15,20,0,0,0,0,0,0,0,0,0,8569,11004001,63099,303400100,9060000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1179,[Specific] Bloodblade Dance,1,200,2,0,1,1,0,0,1,179,20430,1179,-1,11,-1,6,0,0,0,0,0,0,0,0,0,8570,11001000,63099,301005900,10050000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1180,,0,255,2,0,1,1,0,0,0,180,30000,1180,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,21000,11000000,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1181,,0,255,2,0,1,1,0,0,0,181,30000,1181,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,21000,30010000,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1182,[Specific] Knowledge Above All,1,200,2,0,1,1,0,0,1,182,20510,1182,-1,35,-1,-1,0,0,0,0,0,0,0,0,0,8571,50010000,63099,-1,11110000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1183,[Specific] Devourer of Worlds,1,200,2,0,1,1,0,0,1,183,20580,1183,-1,35,-1,-1,0,0,0,0,0,0,0,0,0,8572,11000000,63099,301202900,12200000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1184,[Specific] Familial Rancor,1,200,2,0,1,1,0,0,1,184,20530,1184,-1,25,-1,-1,0,0,0,0,0,0,0,0,0,8573,11000000,63099,301302900,13020000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1185,[Specific] Rosus's Summons,1,200,2,0,1,1,0,0,1,185,20450,1185,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,8574,11000000,63099,301412900,14120000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1186,[Specific] Thunderstorm,1,200,2,0,1,1,0,0,1,186,20440,1186,-1,19,-1,12,0,0,0,0,0,0,0,0,0,8575,12001004,63099,301414900,14140000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1187,[Specific] Sacred Phalanx,1,200,2,0,1,1,0,0,1,187,20650,1187,-1,12,-1,-1,0,0,0,0,0,0,0,0,0,8576,11000000,63099,301604902,16040000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1188,[Specific] Great-Serpent Hunt,1,200,2,0,1,1,0,0,1,188,20680,1188,-1,10,-1,20,0,0,0,0,0,0,0,0,0,8577,12001000,63099,301703950,17030000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1189,[Specific] Angel's Wings,1,200,2,0,1,1,0,0,1,189,20760,1189,-1,17,-1,-1,0,0,0,0,0,0,0,0,0,8578,11000000,63099,301906900,19060000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1190,[Specific] Storm Kick,1,200,2,0,1,1,0,0,1,190,20790,1190,-1,4,-1,6,0,0,0,0,0,0,0,0,0,8579,12001102,63099,302112900,21120000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1191,[Specific] Unblockable Blade (Cipher Pata),1,200,1,0,1,1,0,0,1,191,20800,1191,-1,17,-1,-1,0,0,0,0,0,0,0,0,0,8580,11000000,63099,302113900,21130000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1192,[Specific] Sorcery of the Crozier,1,200,2,0,1,1,0,0,1,192,20590,1192,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,8581,11000000,63099,302301901,23010000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1193,[Specific] Erdtree Slam,1,200,2,0,1,1,0,0,1,193,20600,1193,-1,19,-1,-1,0,0,0,0,0,0,0,0,0,8582,11000000,63099,302307900,23070000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1194,[Specific] Gravity Bolt,1,200,2,0,1,1,0,0,1,194,20630,1194,-1,13,-1,13,0,0,0,0,0,0,0,0,0,8583,10001200,63099,302308900,23080000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1195,[Specific] Fires of Slumber,0,200,2,0,0,0,0,0,1,195,20840,1195,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,8584,11000000,63099,302404900,24040000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1196,[Specific] Golden Retaliation,1,200,2,0,0,0,0,0,1,196,20860,1196,-1,4,-1,-1,0,0,0,0,0,0,0,0,0,8585,-1,63099,303208900,32080000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1197,[Specific] Contagious Fury,1,200,2,0,0,0,0,0,1,197,20870,1197,-1,9,-1,-1,0,0,0,0,0,0,0,0,0,8586,30010000,63099,-1,32120000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1198,[Specific] Ordovis's Vortex,1,200,2,0,1,1,0,0,1,198,20130,1198,-1,15,-1,-1,0,0,0,0,0,0,0,0,0,8587,12002000,63099,300306900,3060000,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
1200,[Legendary] Storm Ruler,1,210,1,0,1,1,0,0,1,260,30000,1200,-1,0,9,18,0,0,0,0,0,0,0,0,0,8590,11004003,63099,300000700,2000000,6301,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
9999,??? (Skill Reroll Standin),1,255,0,0,1,1,0,0,0,0,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,8999,11004003,-1,-1,-1,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0]
