ID,Name,CaptionTextID,IconID,RequiredPropertyID,CompareType,pad2,FormatType,unknown_1,unknown_2,pad,
10100,,10400,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10101,,10401,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10102,,10402,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10103,,10403,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10104,,10404,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10106,,10406,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10107,,10407,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10108,,10204,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10109,,10409,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10110,,10403,-1,0,1,0,100,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10111,,10404,-1,0,1,0,100,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10112,,10406,-1,0,1,0,100,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10113,,10407,-1,0,1,0,100,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10114,,10409,-1,0,1,0,100,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10200,[Status] HP,10500,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10201,[Status] HP (Max),10500,-1,0,1,0,0,[0|0|0|0],3000,[0|0|0|0|0|0|0|0]
10202,[Status] FP,10501,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10203,[Status] FP (Max),10501,-1,0,1,0,0,[0|0|0|0],350,[0|0|0|0|0|0|0|0]
10204,[Status] Stamina,10502,-1,0,1,0,0,[0|0|0|0],400,[0|0|0|0|0|0|0|0]
10205,,10510,-1,0,2,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10206,,10512,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10207,,10520,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10208,,10521,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10209,,10522,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10210,,10523,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10211,,10524,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10212,,10525,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10213,,10530,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10214,,10531,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10215,,10532,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10216,,10533,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10217,,10534,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10218,,10535,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10219,,10536,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10224,,10561,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10225,,10562,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10226,,10511,-1,0,2,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10228,,-1,-1,0,2,0,50,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10229,,11200,-1,0,1,0,4,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10242,,11180,-1,0,2,0,22,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10243,,11184,-1,0,2,0,22,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10244,,11205,-1,0,2,0,22,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10245,,11206,-1,0,2,0,22,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10258,,10537,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10259,,11201,-1,0,2,0,22,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10260,,11202,-1,0,2,0,22,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10261,,11203,-1,0,2,0,22,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10262,,11207,-1,0,2,0,22,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10270,,10540,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10271,,10541,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10272,,10543,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10273,,10542,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10274,,-1,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10275,,-1,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10276,,10542,-1,0,1,0,0,[0|0|0|0],300,[0|0|0|0|0|0|0|0]
10280,,10541,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10281,,10540,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10282,,10542,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10283,,10543,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10284,,-1,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10285,,-1,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10286,,10542,-1,0,1,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10300,,10503,-1,0,1,0,0,[0|0|0|0],198,[0|0|0|0|0|0|0|0]
10301,,10504,-1,0,1,0,0,[0|0|0|0],495,[0|0|0|0|0|0|0|0]
10302,,10505,-1,0,1,0,0,[0|0|0|0],396,[0|0|0|0|0|0|0|0]
10303,[Status] Hero Name,-1,-1,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10304,[Status] Hero Icon,-1,-1,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10310,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10311,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10312,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10313,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10314,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10315,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10316,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10317,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10318,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10319,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10320,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10321,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10322,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10323,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10324,,-1,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10330,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10331,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10332,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10333,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10334,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10335,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10336,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10337,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10338,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10339,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10340,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10341,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10342,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10343,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10344,,-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10350,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10351,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10352,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10353,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10354,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10355,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10356,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10357,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10358,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10359,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10360,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10361,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10362,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10363,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10364,,-1,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10370,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10371,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10372,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10373,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10374,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10375,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10376,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10377,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10378,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10379,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10380,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10381,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10382,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10383,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10384,,0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10500,,-1,-1,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10501,,-1,-1,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10502,,-1,-1,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10503,,-1,-1,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10504,,-1,-1,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10505,,-1,-1,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10510,[Status] RH Slot 1 Weapon (Icon),-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10511,[Status] RH Slot 2 Weapon (Icon),-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10512,[Status] RH Slot 3 Weapon (Icon),-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10513,[Status] LH Slot 1 Weapon (Icon),-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10514,[Status] LH Slot 2 Weapon (Icon),-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10515,[Status] LH Slot 3 Weapon (Icon),-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10520,,-1,-1,0,1,0,32,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10521,,-1,-1,0,1,0,32,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10522,,-1,-1,0,1,0,32,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10523,,-1,-1,0,1,0,32,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10524,,-1,-1,0,1,0,32,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10525,,-1,-1,0,1,0,32,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10530,[Status] RH Slot 1 Weapon (Attack Power),-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10531,[Status] RH Slot 2 Weapon (Attack Power),-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10532,[Status] RH Slot 3 Weapon (Attack Power),-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10533,[Status] LH Slot 1 Weapon (Attack Power),-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10534,[Status] LH Slot 2 Weapon (Attack Power),-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10535,[Status] LH Slot 3 Weapon (Attack Power),-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10540,,-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10541,,-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10542,,-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10543,,-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10544,,-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10545,,-1,-1,0,1,0,0,[0|0|0|0],500,[0|0|0|0|0|0|0|0]
10550,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10551,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10552,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10553,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10554,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10555,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10560,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10561,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10562,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10563,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10564,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10565,,-1,-1,0,1,0,30,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10570,[Status - Relics] Slot 1 Effect 1 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10571,[Status - Relics] Slot 1 Effect 2 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10572,[Status - Relics] Slot 1 Effect 3 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10580,[Status - Relics] Slot 2 Effect 1 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10581,[Status - Relics] Slot 2 Effect 2 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10582,[Status - Relics] Slot 2 Effect 3 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10590,[Status - Relics] Slot 3 Effect 1 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10591,[Status - Relics] Slot 3 Effect 2 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10592,[Status - Relics] Slot 3 Effect 3 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10610,[Status - Relics] Slot 1 Effect 1 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10611,[Status - Relics] Slot 1 Effect 2 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10612,[Status - Relics] Slot 1 Effect 3 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10620,[Status - Relics] Slot 2 Effect 1 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10621,[Status - Relics] Slot 2 Effect 2 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10622,[Status - Relics] Slot 2 Effect 3 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10630,[Status - Relics] Slot 3 Effect 1 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10631,[Status - Relics] Slot 3 Effect 2 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10632,[Status - Relics] Slot 3 Effect 3 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10650,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10651,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10652,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10660,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10661,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10662,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10670,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10671,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10672,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10690,[Status - Relics] Slot 1 Effect 1,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10691,[Status - Relics] Slot 1 Effect 2,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10692,[Status - Relics] Slot 1 Effect 3,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10700,[Status - Relics] Slot 2 Effect 1,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10701,[Status - Relics] Slot 2 Effect 2,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10702,[Status - Relics] Slot 2 Effect 3,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10710,[Status - Relics] Slot 3 Effect 1,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10711,[Status - Relics] Slot 3 Effect 2,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10712,[Status - Relics] Slot 3 Effect 3,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10720,[Status - Relics] Slot 1 Effect 1 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10721,[Status - Relics] Slot 1 Effect 2 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10722,[Status - Relics] Slot 1 Effect 3 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10730,[Status - Relics] Slot 2 Effect 1 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10731,[Status - Relics] Slot 2 Effect 2 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10732,[Status - Relics] Slot 2 Effect 3 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10740,[Status - Relics] Slot 3 Effect 1 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10741,[Status - Relics] Slot 3 Effect 2 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10742,[Status - Relics] Slot 3 Effect 3 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10750,[Status - Relics] Slot 4 Effect 1 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10751,[Status - Relics] Slot 4 Effect 2 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10752,[Status - Relics] Slot 4 Effect 3 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10760,[Status - Relics] Slot 5 Effect 1 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10761,[Status - Relics] Slot 5 Effect 2 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10762,[Status - Relics] Slot 5 Effect 3 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10770,[Status - Relics] Slot 6 Effect 1 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10771,[Status - Relics] Slot 6 Effect 2 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10772,[Status - Relics] Slot 6 Effect 3 (Description),-1,0,0,0,0,45,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10780,[Status - Relics] Slot 4 Effect 1 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10781,[Status - Relics] Slot 4 Effect 2 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10782,[Status - Relics] Slot 4 Effect 3 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10790,[Status - Relics] Slot 5 Effect 1 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10791,[Status - Relics] Slot 5 Effect 2 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10792,[Status - Relics] Slot 5 Effect 3 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10800,[Status - Relics] Slot 6 Effect 1 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10801,[Status - Relics] Slot 6 Effect 2 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10802,[Status - Relics] Slot 6 Effect 3 (Icon),-1,0,0,0,0,31,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10810,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10811,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10812,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10820,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10821,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10822,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10830,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10831,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10832,,-1,0,0,0,0,40,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10840,[Status - Relics] Slot 4 Effect 1,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10841,[Status - Relics] Slot 4 Effect 2,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10842,[Status - Relics] Slot 4 Effect 3,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10850,[Status - Relics] Slot 5 Effect 1,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10851,[Status - Relics] Slot 5 Effect 2,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10852,[Status - Relics] Slot 5 Effect 3,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10860,[Status - Relics] Slot 6 Effect 1,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10861,[Status - Relics] Slot 6 Effect 2,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10862,[Status - Relics] Slot 6 Effect 3,0,0,0,0,0,33,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10870,[Status - Relics] Slot 4 Effect 1 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10871,[Status - Relics] Slot 4 Effect 2 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10872,[Status - Relics] Slot 4 Effect 3 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10880,[Status - Relics] Slot 5 Effect 1 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10881,[Status - Relics] Slot 5 Effect 2 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10882,[Status - Relics] Slot 5 Effect 3 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10890,[Status - Relics] Slot 6 Effect 1 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10891,[Status - Relics] Slot 6 Effect 2 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
10892,[Status - Relics] Slot 6 Effect 3 (Stacks),0,0,0,0,0,0,[0|0|0|0],0,[0|0|0|0|0|0|0|0]
