ID,Name,regionType,category,padding1,dummyPoly1,dummyPoly2,radius,angle,depth,width,height,baseHeightOffset,angleCheckType,padding2,allowAngle,spotDummyPoly,textBoxType,padding3,padding5,isInvalidForRide,isGrayoutForRide,isInvalidForCrouching,isGrayoutForCrouching,padding4,textId,invalidFlag,grayoutFlag,overrideActionButtonIdForRide,execInvalidTime,interactIconOffset_X,interactIconOffset_Y,interactIconOffset_Z,padding6,
6111,Add charge to flask,0,2,[0|0],-1,-1,4,180,0,0,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,1852,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6112,Already at highest level,0,2,[0|0],-1,-1,4,180,0,0,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,1853,0,6001,-1,3,0,0.6,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6113,,0,2,[0|0],-1,-1,4,180,0,0,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,1854,0,1043389201,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6114,Purchase,0,2,[0|0],-1,-1,4,180,0,0,3,-2.25,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,1855,0,0,-1,3,0,0.5,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6115,Talk,0,4,[0|0],220,-1,5,180,0,0,5,-2,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6116,Sit,0,2,[0|0],-1,-1,1,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,3400,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6117,Talk,0,4,[0|0],220,-1,2.7,180,0,0,5,-3,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6118,Touch phantom,0,4,[0|0],220,-1,2,180,0,0,5,-3,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7540,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6250,Strengthen armament,0,2,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7030,0,0,-1,3,0,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6251,Strengthen armament,0,2,[0|0],-1,-1,6,180,0,0,6,-3,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7050,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6252,Strengthen armament,0,2,[0|0],-1,-1,6,180,0,0,6,-3,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7030,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6610,Gain effect of materials,0,2,[0|0],-1,-1,1.5,120,0,0,2,-1,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7080,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6750,Touch Nightlord,0,5,[0|0],220,-1,2.5,180,0,0,4.5,-4,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7950,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6751,Lay hand upon infant,0,5,[0|0],-1,-1,1.7,90,0,0,1,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7951,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6760,Animate,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7961,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6800,,0,4,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1856,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6850,Search for whetstone,0,5,[0|0],-1,-1,2.5,180,0,0,3,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7900,0,0,-1,3,0,0.3,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6851,Search for tear of silver,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7901,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6852,Search for golden dew,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7902,9219,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6853,Examine,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7903,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6854,Search for blessed flowers,0,5,[0|0],-1,-1,2.5,180,0,0,3,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7904,9220,0,-1,3,0.05,0.1,0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6855,Search for golden sprout,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7905,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6858,Examine,0,5,[0|0],-1,-1,5,180,0,0,5,-3,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7908,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6860,Examine,0,5,[0|0],220,-1,3,180,0,0,3,-2.6,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7460,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6870,,0,5,[0|0],-1,-1,2.5,100,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7910,0,0,-1,3,0,1.2,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6900,Commence expedition,0,5,[0|0],-1,-1,5.25,180,0,0,1.16,0.1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1882,0,0,-1,3,0,2,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6901,Change character,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1883,0,0,-1,3,0,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6902,Perform Relic Rites,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1884,0,0,-1,3,0,1.1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6903,Open Visual Codex,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1885,0,0,-1,3,0,1.1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6904,Open journal,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1886,0,0,-1,3,-0.5,1.3,-0.3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6905,Change sparring equipment,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1887,0,0,-1,3,0.2,0.6,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6906,Replicate armament,0,5,[0|0],-1,-1,2.5,180,0,0,3,-2.4,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1888,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6907,Change sparring settings,0,5,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1889,0,0,-1,3,0.25,1.35,-0.15,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6908,Examine,0,5,[0|0],-1,-1,2,180,0,0,2,-1.9,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7300,10009915,0,-1,3,0,0.3,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6909,Purchase,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1855,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6910,Paint picture,0,5,[0|0],-1,-1,1,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7310,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6911,Conclude remembrance,0,5,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,9790,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6912,Touch phantom,0,4,[0|0],220,-1,5,180,0,0,3,-1,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7540,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6913,Examine sign,0,5,[0|0],-1,-1,2.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1892,0,0,-1,3,0.7,0.9,0.1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6920,Inspect Vestige of Night,0,5,[0|0],-1,-1,1,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7320,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6921,Read,0,2,[0|0],-1,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7450,0,0,-1,3,0,0.03,-0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6922,Read,0,5,[0|0],-1,-1,1.5,180,0,0,2,-2,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7450,0,0,-1,3,0,0.02,-0.02,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6925,Read,0,5,[0|0],-1,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7450,0,0,-1,3,0,0.02,-0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6930,Hold up earring,0,5,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7330,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6940,Hold up both earrings,0,5,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7340,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6941,Read,0,5,[0|0],-1,-1,1,180,0,0,2,-1.1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7450,0,0,-1,3,0.05,0,-0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6942,Read,0,5,[0|0],-1,-1,1,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7450,0,0,-1,3,-0.05,0.03,0.02,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6943,Read,0,5,[0|0],-1,-1,1,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7450,0,0,-1,3,0.05,-0.1,-0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6944,Read,0,5,[0|0],-1,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7450,0,0,-1,3,0,0.02,-0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6945,Open,0,5,[0|0],-1,-1,1.5,180,0,0,1.15,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7430,0,0,-1,3,0.1,0.45,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6946,Pick up item,0,2,[0|0],-1,-1,1.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,2000,0,0,-1,3,0,0.4,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6947,Examine,0,5,[0|0],-1,-1,1.5,180,0,0,2,-2,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7470,0,0,-1,3,0.03,0.1,0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6948,Examine,0,5,[0|0],-1,-1,1.5,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7470,0,0,-1,3,0.03,0.1,0.02,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6949,Examine,0,5,[0|0],-1,-1,1.5,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7470,0,0,-1,3,-0.05,0.1,-0.01,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6951,Pick up,0,4,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7400,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6952,Examine,0,5,[0|0],-1,-1,1.5,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7530,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6953,Read,0,2,[0|0],-1,-1,2,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7450,0,0,-1,3,0,0.03,-0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6960,Examine,0,2,[0|0],-1,-1,1.8,145,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7380,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6961,Bless iron coin,0,2,[0|0],-1,-1,5.6,180,0,0,1.16,0.1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7490,0,0,-1,3,0,2,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6962,Examine,0,5,[0|0],-1,-1,1,180,0,0,2,-1.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1000,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6963,Examine,0,5,[0|0],-1,-1,1,180,0,0,2,-1.7,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1000,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6964,Read,0,5,[0|0],-1,-1,2,180,0,0,2,-2,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7500,0,0,-1,3,0,0.02,-0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6970,Touch monument,0,5,[0|0],-1,-1,3,90,0,0,2,-2.2,0,[0|0|0],60,-1,0,[0|0],0,0,1,0,0,0,7370,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6971,Offer,0,4,[0|0],-1,-1,1.8,60,0,0,2,-1,0,[0|0|0],60,-1,0,[0|0],0,0,1,0,0,0,7420,0,0,-1,3,0,0.5,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6980,Sit,0,2,[0|0],-1,-1,1.5,90,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7360,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6990,Change garb,0,5,[0|0],-1,-1,2.5,90,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1891,0,0,-1,3,-0.35,1,0.3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
6991,Pass time,0,5,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7970,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7000,Touch corpse,0,5,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,9800,0,0,-1,3,-0.04,0.4,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7100,Open door,0,5,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7980,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7101,Smash,0,5,[0|0],-1,-1,1,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7983,0,0,-1,3,0,1.4,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7102,Examine,0,5,[0|0],-1,-1,1,180,0,0,2,-1,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7300,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7103,Offer prayer,0,5,[0|0],-1,-1,2,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7986,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7104,Absorb Night's power,0,5,[0|0],-1,-1,1,180,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7984,0,0,-1,3,0,1.2,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7105,Examine,0,5,[0|0],-1,-1,2,180,0,0,2,-1.1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7985,0,0,-1,3,0.05,0.2,-0.05,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7109,Touch light,0,5,[0|0],-1,-1,1,180,0,0,2,-1,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7981,0,0,-1,3,0,1.2,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7110,Examine,0,5,[0|0],-1,-1,1,90,0,0,1,0,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7982,0,0,-1,3,0,1.17,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7111,Read,0,5,[0|0],-1,-1,2,180,0,0,1,0,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7989,0,0,-1,3,0,1.17,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7120,Read,0,5,[0|0],220,-1,2,180,0,0,3,-2.6,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7987,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7121,Read into,0,5,[0|0],220,-1,4.7,180,0,0,3,-3.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7988,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7122,Read,0,5,[0|0],220,-1,2,180,0,0,3,-2.6,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7987,0,0,-1,3,0,-0.8,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7123,Read,0,5,[0|0],-1,-1,1,180,0,0,2,-1.3,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7989,0,0,-1,3,-0.15,0.025,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7124,Talk,0,4,[0|0],220,-1,2.5,180,0,0,3,-2.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7991,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7125,Look at self in mirror,0,5,[0|0],-1,-1,5,90,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7992,0,0,-1,3,-0.35,1,0.3,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7126,Read,0,5,[0|0],-1,-1,2,180,0,0,1,0,0,[0|0|0],180,-1,0,[0|0],0,0,1,0,0,0,7989,0,0,-1,3,0,1.17,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7130,Purchase,0,5,[0|0],-1,-1,2.5,90,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1855,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7131,Talk,0,5,[0|0],-1,-1,2.5,90,0,0,2,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7132,Talk,0,4,[0|0],220,-1,2.5,180,0,0,1.4,-2.5,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,7000,0,0,-1,3,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7200,Change skill,0,2,[0|0],-1,-1,2.5,90,0,0,3,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1893,0,0,-1,3,0,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7201,Revert skill,0,2,[0|0],-1,-1,2.5,90,0,0,3,-1,0,[0|0|0],90,-1,0,[0|0],0,0,1,0,0,0,1894,0,0,-1,3,0,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7800,,0,2,[0|0],-1,-1,2.5,180,0,0,1.5,-0.75,0,[0|0|0],180,-1,0,[0|0],0,0,0,0,0,0,2800,6011,0,-1,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7810,Gain effect of materials,0,2,[0|0],-1,-1,4.5,180,0,0,4,-1.5,0,[0|0|0],180,-1,0,[0|0],0,0,0,0,0,0,2810,6011,0,7860,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
7811,Restore HP,0,2,[0|0],-1,-1,4.5,180,0,0,4,-1.5,0,[0|0|0],180,-1,0,[0|0],0,0,0,0,0,0,2811,6011,0,7861,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
