ID,Name,mapId,TransitionSrcWeather,padding0,isFireAsh,padding1,reserved2,AssetId0,AssetId1,AssetId2,AssetId3,AssetId4,AssetId5,AssetId6,AssetId7,reserved0,CreateAssetLimitId0,CreateAssetLimitId1,CreateAssetLimitId2,CreateAssetLimitId3,reserved1,
601700830,,60000099,83,[0|0],170,[0|0|0],0,596010,396090,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601800000,,60000099,0,[110|0],180,[0|0|0],1,596010,396060,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601800400,,60000099,40,[0|0],180,[0|0|0],0,-1,96404,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601800410,,60000099,41,[0|0],180,[0|0|0],0,-1,96404,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601800510,,60000099,51,[0|0],180,[0|0|0],0,-1,96404,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601800830,,60000099,83,[0|0],180,[0|0|0],0,596010,396060,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601900000,,60000099,0,[115|0],190,[0|0|0],1,596010,396070,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601900400,,60000099,40,[0|0],190,[0|0|0],0,-1,96404,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601900410,,60000099,41,[0|0],190,[0|0|0],0,-1,96404,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601900510,,60000099,51,[0|0],190,[0|0|0],0,-1,96404,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
601900830,,60000099,83,[0|0],190,[0|0|0],0,596010,396070,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609980000,,60000099,0,[0|0],230,[3|0|0],1,596010,-1,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609980400,,60000099,40,[0|0],230,[3|0|0],0,596010,-1,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609980410,,60000099,41,[0|0],230,[3|0|0],0,596010,-1,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609980510,,60000099,51,[0|0],230,[3|0|0],0,596010,-1,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609980830,,60000099,83,[0|0],230,[3|0|0],0,596010,-1,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609980990,,60000099,99,[0|0],230,[3|0|0],0,96102,-1,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609990000,,60000099,0,[0|0],231,[3|0|0],1,596010,596400,596570,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609990400,,60000099,40,[0|0],231,[3|0|0],0,-1,96404,596570,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609990410,,60000099,41,[0|0],231,[3|0|0],0,-1,96404,596570,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609990510,,60000099,51,[0|0],231,[3|0|0],0,-1,96404,596570,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
609990830,,60000099,83,[0|0],231,[3|0|0],0,596010,596400,-1,-1,-1,-1,-1,-1,[0|0|0|0|0|0|0|0],0,0,0,0,[0|0|0|0]
