ID,Name,AtkChrId,DefChrId,Dist,DiffAngMin,DiffAngMax,upperYRange,lowerYRange,diffAngMyToDef,throwTypeId,atkAnimId,defAnimId,escHp,selfEscCycleTime,sphereCastRadiusRateTop,sphereCastRadiusRateLow,PadType,AtkEnableState,throwFollowingType,pad2,throwType,selfEscCycleCnt,dmyHasChrDirType,isTurnAtker,isSkipWepCate,isSkipSphereCast,isEnableCorrectPos_forThrowAdjust,isEnableThrowFollowingFallAssist,isEnableThrowFollowingFeedback,pad0,atkSorbDmyId,defSorbDmyId,Dist_start,DiffAngMin_start,DiffAngMax_start,upperYRange_start,lowerYRange_start,diffAngMyToDef_start,judgeRangeBasePosDmyId1,judgeRangeBasePosDmyId2,adsrobModelPosInterpolationTime,throwFollowingEndEasingTime,pad1,
13437500,[Riposte] Player -> Mausoleum Foot Soldier,0,4375,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13437600,[Riposte] Player -> Haligtree Foot Soldier,0,4376,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13437700,[Riposte] Player -> Highwayman,0,4377,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13438000,[Riposte] Player -> Starcaller,0,4380,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13438100,[Riposte] Player -> Guilty,0,4381,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13438200,[Riposte] Player -> Miner,0,4382,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13438300,[Riposte] Player -> Stonedigger,0,4383,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13438400,[Riposte] Player -> Large Stonedigger,0,4384,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13438500,[Riposte] Player -> Mushroom Mage,0,4385,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13438600,[Riposte] Player -> Blackflame Guilty,0,4386,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13457000,[Riposte] Player -> Small Wormface,0,4570,1.3,-180,180,0.65,0.65,180,0,31750,11010,0,0,80,80,1,0,0,0,20,0,0,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13469000,[Riposte] Player -> Grafted Scion,0,4690,2.6,90,-90,0.65,0.65,60,0,31750,11000,0,0,80,80,1,0,0,0,20,0,0,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13482000,[Riposte] Player -> ,0,4820,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13504000,,0,5040,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13507000,,0,5070,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13507001,,0,5071,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13508000,,0,5080,3.5,90,-90,0.65,0.65,60,0,31750,11010,0,0,80,30,1,0,1,0,20,0,0,1,0,0,1,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13508100,,0,5081,3.5,90,-90,0.65,0.65,60,0,31750,11010,0,0,50,30,1,0,1,0,20,0,0,1,0,0,1,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13516000,,0,5160,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13524000,,0,5240,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13524100,,0,5241,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13525000,,0,5250,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13531000,,0,5311,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,70,70,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13531200,,0,5312,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,70,70,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13532000,,0,5320,3.2,90,-90,0.65,0.65,60,0,31750,11010,0,0,60,30,1,0,1,0,20,0,0,1,0,0,1,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13581000,[Riposte] Player -> Demi-human Swordmaster,0,5810,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13583000,,0,5830,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13587000,,0,5870,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13700000,[Riposte] Player -> Fallen Hawks Soldier,0,7000,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13710000,[Riposte] Player -> Ancient Hero of Zamor,0,7100,1.8,90,-90,0.65,0.65,60,0,31750,11010,0,0,80,80,1,0,0,0,20,0,0,1,0,0,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13758000,[Riposte] Player -> Heolstor the Nightlord,0,7580,2.5,90,-90,0.65,0.65,60,0,31750,11010,0,0,80,80,1,0,0,0,20,0,0,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13762000,,0,7620,1.8,90,-90,0.65,0.65,60,0,31750,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13765000,,0,7650,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13765100,,0,7651,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13790000,[Riposte] Player -> Nameless King,0,7900,2.3,90,-90,0.65,0.65,60,0,31750,11010,0,0,80,80,1,0,0,0,20,0,255,1,0,1,1,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13905100,[Riposte] Player -> ,0,9051,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
13910000,[Riposte] Player -> ,0,9100,1.8,90,-90,0.65,0.65,60,0,31700,11010,0,0,80,80,1,0,1,0,20,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14201000,[Stance Break] Player -> Blaidd (Front),0,2010,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,255,1,0,1,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14201001,[Stance Break] Player -> Blaidd (Back),0,2010,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14203100,[Stance Break] Player -> ,0,2031,2,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14203101,[Stance Break] Player -> ,0,2031,2,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,0,25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14210000,[Stance Break] Player -> Black Knife Assassin,0,2100,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,255,1,0,1,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14210001,[Stance Break] Player -> Black Knife Assassin,0,2100,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,0,25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14211000,[Stance Break] Player -> ,0,2110,2,-180,180,0.65,0.65,180,0,31750,11010,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,1,1,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14212000,[Stance Break] Player -> ,0,2120,1.8,90,-90,0.65,0.65,60,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14212001,[Stance Break] Player -> ,0,2120,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,0,25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14213000,[Stance Break] Player -> Fell Omen (Morgott),0,2130,2.7,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14213001,[Stance Break] Player -> Fell Omen (Morgott),0,2130,2.7,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,0,25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14214000,[Stance Break] Player -> Omen,0,2140,3,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14214001,[Stance Break] Player -> Omen,0,2140,3,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,0,25,0,255,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14219000,[Stance Break] Player -> ,0,2190,3,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14220000,[Stance Break] Player -> ,0,2200,4.2,110,-140,0.65,0.65,60,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,0,0,0,231,0,0,0,0,0,0,-1,232,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14227000,[Stance Break] Player -> Giant Crab,0,2270,2.2,-180,180,0.65,0.65,180,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14227200,[Stance Break] Player -> ,0,2272,2.2,-180,180,0.65,0.65,180,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14227400,[Stance Break] Player -> ,0,2274,2.2,-180,180,0.65,0.65,180,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14227600,[Stance Break] Player -> Giant Death Crab,0,2276,2.2,-180,180,0.65,0.65,180,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,0,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14250000,[Stance Break] Player -> Crucible Knight,0,2500,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14250001,[Stance Break] Player -> Crucible Knight,0,2500,1.8,-90,90,0.65,0.65,60,0,31710,11070,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14300000,[Stance Break] Player -> Exile Soldier,0,3000,1.7,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14300001,[Stance Break] Player -> Exile Soldier,0,3000,1.7,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14301000,[Stance Break] Player -> Banished Knight,0,3010,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14301001,[Stance Break] Player -> Banished Knight,0,3010,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14302000,[Stance Break] Player -> Large Exile Soldier,0,3020,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14302001,[Stance Break] Player -> Large Exile Soldier,0,3020,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14305000,[Stance Break] Player -> Commander,0,3050,3,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,0,25,0,0,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14305001,[Stance Break] Player -> Commander,0,3050,3,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,0,25,0,0,1,0,1,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14306000,[Stance Break] Player -> Giant Skeleton,0,3060,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14306001,[Stance Break] Player -> Giant Skeleton,0,3060,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14306100,[Stance Break] Player -> Giant Beast Skeleton,0,3061,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14306101,[Stance Break] Player -> Giant Beast Skeleton,0,3061,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14307000,[Stance Break] Player -> ,0,3070,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14307001,[Stance Break] Player -> ,0,3070,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14308000,[Stance Break] Player -> Imp,0,3080,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,0,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14308001,[Stance Break] Player -> Imp,0,3080,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,0,1,0,0,1,0,0,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14310000,[Stance Break] Player -> Bell Bearing Hunter (Elemer),0,3100,1.8,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,0,0,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14310001,[Stance Break] Player -> Bell Bearing Hunter (Elemer),0,3100,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,255,1,0,0,1,0,1,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14315000,[Stance Break] Player -> Night's Cavalry,0,3150,1.8,90,-90,0.65,0.65,90,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,0,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14315001,[Stance Break] Player -> Night's Cavalry,0,3150,1.8,-90,90,0.65,0.65,90,0,31710,11070,0,0,70,70,1,0,1,0,25,0,0,1,0,0,1,0,0,0,230,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14317000,[Stance Break] Player -> Albinauric Archer,0,3170,1.8,90,-90,0.65,0.65,60,0,31720,11060,0,0,80,80,1,0,1,0,25,0,0,0,0,0,1,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14317001,[Stance Break] Player -> Albinauric Archer,0,3170,1.8,-90,90,0.65,0.65,90,0,31720,11070,0,0,70,70,1,0,1,0,25,0,255,0,0,0,1,0,1,0,0,231,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14318000,[Stance Break] Player -> Albinauric Archer's Wolf,0,3180,2.4,90,-90,0.65,0.65,90,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,-1,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14318100,[Stance Break] Player -> Red Wolf,0,3181,1.9,-180,180,0.65,0.65,120,0,31750,11060,0,0,80,80,1,0,0,0,25,0,255,1,0,1,0,0,1,0,0,230,0,0,0,0,0,0,-1,230,0,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
14320000,[Stance Break] Player -> Nomadic Merchant,0,3200,1.8,90,-90,0.65,0.65,60,0,31700,11060,0,0,80,80,1,0,1,0,25,0,0,1,0,0,1,0,1,0,231,0,0,0,0,0,0,0,-1,-1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
