ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,logicId,battleGoalID,searchEye_dist,searchEye_angY,isNoAvoidHugeEnemy,enableWeaponOnOff,targetAILockDmyPoly,pad8,spEffectId_RangedAttack,searchTargetLv1ForgetTime,searchTargetLv2ForgetTime,BackHomeLife_OnHitEneWal,SightTargetForgetTime,idAttackCannotMove,ear_dist,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,isGuard_Act,pad6,ear_soundcut_dist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,TeamAttackEffectivity,eye_angX,eye_angY,disableDark,caravanRole,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,ear_listenLevel,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttr_doAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_Lava,enableNaviFlg_Edge_Ordinary,enableNaviFlg_reserve1,searchThreshold_Lv0toLv1,searchThreshold_Lv1toLv2,platoonReplyTime,platoonReplyAddRandomTime,searchEye_angX,isUpdateBattleSight,battleEye_updateDist,battleEye_updateAngX,battleEye_updateAngY,unknown_1,unknown_2,unknown_3,unknown_4,eye_BackOffsetDist,eye_BeginDist,actTypeOnFailedPath,goalAction_ToCautionImportant,shiftAnimeId_RangedAttack,actTypeOnNonBtlFailedPath,isBuddyAI,goalAction_ToSearchLv1,goalAction_ToSearchLv2,enableJumpMove,disableLocalSteering,goalAction_ToDisappear,changeStateAction_ToNormal,MemoryTargetForgetTime,rangedAttackId,useFall_onNormalCaution,useFall_onSearchBattle,enableJumpMove_onBattle,backToHomeStuckAct,pad3,soundBehaviorId01,soundBehaviorId02,soundBehaviorId03,soundBehaviorId04,soundBehaviorId05,soundBehaviorId06,soundBehaviorId07,soundBehaviorId08,weaponOffSpecialEffectId,weaponOnSpecialEffectId,weaponOffAnimId,weaponOnAnimId,surpriseAnimId,
34501800,Misbegotten,1,0,[0|0|0],10000,345010,10,20,0,0,1,0,-1,2,2,5,8,3010,0.1,0,0,13,0,0,0,99,85,30,12,1,7,12,3,15,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,2,0,2,0,2,-1,0,2,2,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34510000,Scaly Misbegotten,1,0,[0|0|0],10000,345100,10,20,0,0,1,0,-1,2,2,5,8,3000,0.1,0,0,18,0,0,0,0,85,30,12,1,7,12,3,15,0,0,100,60,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,3,3,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34510010,Scaly Misbegotten,1,0,[0|0|0],10000,345100,10,20,0,0,1,0,-1,2,2,0,8,3000,0.1,0,0,18,0,1,0,0,55,40,10,1,7,12,3,15,0,0,100,60,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,3,3,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34510020,Scaly Misbegotten,1,0,[0|0|0],10000,345100,10,20,0,0,1,0,-1,2,2,5,8,3000,0.1,0,0,18,0,1,0,0,35,30,12,1,7,12,3,15,0,0,100,60,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,3,3,1,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34510030,Scaly Misbegotten,1,0,[0|0|0],10000,345100,10,20,0,0,1,0,-1,5,8,5,8,3000,0.1,0,0,18,0,1,0,0,60,30,20,1,7,12,3,15,0,0,100,60,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,3,3,3,2,-1,0,0,1,2,1,0,2,0,5,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34510040,Scaly Misbegotten,1,0,[0|0|0],10000,345100,10,20,0,0,1,0,-1,2,2,0,8,3000,0.1,0,0,18,0,1,0,200,85,85,12,1,7,12,3,15,0,0,100,60,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,3,3,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34510800,Scaly Misbegotten,1,0,[0|0|0],10000,345100,10,20,0,0,1,0,-1,2,2,5,8,3000,0.1,0,0,18,0,0,0,99,85,30,12,1,7,12,3,15,0,0,100,60,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,3,3,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34600000,Leonine Misbegotten,1,0,[0|0|0],10000,346000,18,20,0,0,1,0,-1,2,2,5,8,3006,0.1,0,0,22,0,0,0,0,85,30,20,1,7,12,3,15,0,0,100,100,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,251,16544,16384,0,3,3,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34600010,Leonine Misbegotten,1,0,[0|0|0],10000,346000,18,20,0,0,1,0,-1,2,2,0,8,3006,0.1,0,0,22,0,1,0,200,85,85,12,1,7,12,3,15,0,0,100,100,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,251,16544,16384,0,3,3,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34600020,Leonine Misbegotten,1,0,[0|0|0],10000,346000,18,20,0,0,1,0,-1,2,2,0,8,3006,0.1,0,0,22,0,1,0,0,55,40,10,1,7,12,3,15,0,0,100,100,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,236,16544,16384,0,3,3,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34600030,Leonine Misbegotten,1,0,[0|0|0],10000,346000,18,20,0,0,1,0,-1,2,2,5,8,3006,0.1,0,0,22,0,1,0,0,35,30,20,1,7,12,3,15,0,0,100,100,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,251,16544,16384,0,3,3,1,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34600040,Leonine Misbegotten,1,0,[0|0|0],10000,346000,18,20,0,0,1,0,-1,2,2,5,8,3006,0.1,0,0,22,0,1,0,0,40,30,20,1,7,12,3,15,0,0,100,100,60,45,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,236,16544,16384,0,3,3,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34700000,Albinauric,0,0,[0|0|0],10000,347000,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,1,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34700100,Albinauric,0,0,[0|0|0],10000,347000,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34700110,,0,0,[0|0|0],10000,347000,10,5,0,0,1,0,-1,2,2,0,8,3000,0.1,-1,-1,12,0,1,0,200,85,85,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34700500,Albinauric,0,0,[0|0|0],10000,347005,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,1,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34701000,Albinauric,0,0,[0|0|0],10000,347010,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,1,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34701100,Albinauric,0,0,[0|0|0],10000,347010,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34701500,Albinauric,0,0,[0|0|0],10000,347015,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,1,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34702000,Albinauric,0,0,[0|0|0],10000,347020,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,1,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34702010,,0,0,[0|0|0],10000,347020,10,5,0,0,1,0,-1,2,2,0,8,3000,0.1,-1,-1,12,1,1,0,200,85,85,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34702100,Albinauric,0,0,[0|0|0],10000,347020,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34702500,Albinauric,0,0,[0|0|0],10000,347025,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,1,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34703000,Albinauric,0,0,[0|0|0],10000,347030,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,-1,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34704000,Albinauric,0,0,[0|0|0],10000,347040,10,5,0,0,1,0,-1,2,2,5,8,3012,0.1,-1,-1,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34704010,,0,0,[0|0|0],10000,347040,10,5,0,0,1,0,-1,2,2,0,8,3012,0.1,-1,-1,12,0,1,0,200,85,30,12,1,7,12,3,20,0,0,100,40,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,5,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34705000,Albinauric,0,0,[0|0|0],10000,347050,10,5,0,0,1,0,-1,2,2,5,8,3010,0.1,-1,-1,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,60,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34705010,,0,0,[0|0|0],10000,347050,10,5,0,0,1,0,-1,2,2,0,8,3010,0.1,-1,-1,12,0,1,0,200,85,85,12,1,7,12,3,20,0,0,100,60,60,45,0,0,5,15,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35000000,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350000,10,5,0,0,1,0,-1,2,2,5,8,3004,0.1,-1,0,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35000010,,1,0,[0|0|0],10000,350000,10,5,0,0,1,0,-1,2,2,5,8,3004,0.1,-1,0,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35000020,Skeletal Militiaman/Bandit/Knight/Grave Warden,0,0,[0|0|0],10000,350000,30,180,0,0,1,0,-1,2,2,0,8,3004,0.1,-1,0,300,0,1,0,200,200,85,20,1,7,12,3,20,0,0,100,50,60,180,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35000040,,1,0,[0|0|0],10000,350000,10,5,0,0,1,0,-1,2,2,5,8,3004,0.1,-1,0,12,0,0,0,0,20,15,12,1,7,12,0.3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35000090,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350000,30,180,0,0,1,0,-1,2,2,0,8,3004,0.1,-1,0,300,0,1,0,200,85,85,12,1,7,12,3,20,0,0,100,50,60,180,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35001000,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350010,10,5,0,0,1,0,-1,2,2,5,8,3020,0.1,-1,0,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,2,2,-1,0,0,1,2,1,0,2,0,2,3021,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35001010,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350010,10,5,0,0,1,0,-1,2,2,0,8,3020,0.1,-1,0,12,0,1,0,200,85,85,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,3021,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35001020,,1,0,[0|0|0],10000,350010,10,5,0,0,1,0,-1,2,2,5,8,3020,0.1,-1,0,12,0,0,0,0,85,30,12,1,7,12,0.3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,2,2,-1,0,0,1,2,1,0,2,0,2,3021,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35001030,Skeletal Militiaman/Bandit/Knight/Grave Warden,0,0,[0|0|0],10000,350010,10,180,0,0,1,0,-1,2,2,0,8,3020,0.1,-1,0,300,0,1,0,200,200,85,20,1,7,12,3,20,0,0,100,50,60,180,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,3021,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35002000,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350020,10,5,0,0,1,0,-1,2,2,5,8,3011,0.1,-1,0,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,2,2,-1,0,0,1,2,1,0,2,0,2,3010,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35002010,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350020,10,5,0,0,1,0,-1,2,2,0,8,3011,0.1,-1,0,12,0,1,0,200,85,85,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,3010,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35002020,Skeletal Militiaman/Bandit/Knight/Grave Warden,0,0,[0|0|0],10000,350020,10,180,0,0,1,0,-1,2,2,0,8,3011,0.1,-1,0,300,0,1,0,200,200,85,20,1,7,12,3,20,0,0,100,50,60,180,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,3010,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35002030,,1,0,[0|0|0],10000,350020,10,5,0,0,1,0,-1,2,2,5,8,3011,0.1,-1,0,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,2,2,-1,0,0,1,2,1,0,2,0,2,3010,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35002040,,1,0,[0|0|0],10000,350020,10,5,0,0,1,0,-1,2,2,5,8,3011,0.1,-1,0,12,0,0,0,0,20,15,12,1,7,12,0.3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,2,2,-1,0,0,1,2,1,0,2,0,2,3010,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35003000,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350030,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,0,12,1,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35003010,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350030,10,5,0,0,1,0,-1,2,2,0,8,3000,0.1,-1,0,12,1,1,0,200,85,85,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35003020,Skeletal Militiaman/Bandit/Knight/Grave Warden,0,0,[0|0|0],10000,350030,30,180,0,0,1,0,-1,2,2,0,8,3000,0.1,-1,0,300,1,1,0,200,200,85,20,1,7,12,3,20,0,0,100,50,60,180,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35003030,,1,0,[0|0|0],10000,350030,10,5,0,0,1,0,-1,2,2,5,8,3000,0.1,-1,0,12,1,0,0,0,85,30,12,1,7,12,0.3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35004000,Skeletal Militiaman/Bandit/Knight/Grave Warden,1,0,[0|0|0],10000,350040,10,5,0,0,1,0,-1,2,2,5,8,3010,0.1,-1,0,12,0,0,0,0,85,30,12,1,7,12,3,20,0,0,100,40,60,45,1,0,0,0,0,0,0,1,128,1,0,0,1,1,1,1,0,1,0,0,0,[0|0|0],5,35,0,0,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,2,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
